id,user_id,categories,tags,private,author,title,body,links
355,95,"[""music"",""programming""]",,false,Dacy Costerd,Texasville,Pitchfork's hyphen's misquote's hoop's roost heresies diameters coating optionally ballad broiling pastime grudges accented paddocking eve woodpeckers category's harass Scab's longevity's radical livestock's recollect indecision rosier greenhouse coats northwest's acquaintance's buffet's gorge told zeta,"[""http://""techcrunch.com""]"
356,57,"[""music"",""programming""]","[""vinyl""]",false,Batholomew Barcroft,"Little Night Music, A",Mammas land thoughtfulness's Defending naughtily roar's woolliest caviar wit's smelly datum dispenses Irk protest stoop pick salesman,"[""http://bloomberg.com""]"
357,6,"[""computers""]","[""vinyl""]",false,Clevie Godmar,Radio On,Overwhelms subtractions creepiest embezzling blueprints tuck's Reckoning warranties distillers hurry's prospectuses slumped wetting guidance's programmed rigging sparkles collaborative matchbook leafy,"[""http://google.com""]"
358,8,"[""music"",""programming""]","[""ugly""]",false,Gabbi Worthington,Land of the Dead,Seminars awful galaxy's flown stratify fearfully harsh sways trimming inoperative nationwide mechanized burns commoner destitution's Marshes cabinet lunge motley's seducing vulgarer extradites glassing furrowing pedalling,"[""http://google.com""]"
359,2,"[""music""]","[""ugly""]",false,Eamon Berrigan,Tony Manero,Deafest agreement young grouch's understood chimpanzee minister's supersede hubs pickpocket's jailors brass's geology advancement's giddy Confessing siren tout lunatic unfilled oboes mythology's compost catholicism's tea affinity ancients fiercely,
360,74,"[""music""]","[""needles""]",false,Clarita Giacomuzzo,Falling Up,No extincts dialogs muck's valeting scarecrow racketed deputies hovels preventives statistician's stupors Leadership's navigates challenge conception's chugging speak associative ecstasy differing rector scrapping peaks presumes pique's badge's pun bombed okay,
361,3,"[""computers""]","[""ugly""]",false,Nobe Mc Kellen,What the Day Owes the Night,Spanner's churns gnat's clogged spurned scalpel sparked convulsing midday latrine shaken quadratic calibration's Colleague's quelling spring monopolizes churn payroll's feting taxicab's woke heroine corrupts Underside stem outcast's backs inoperative case intangible citizens corniest canvas's outermost lobe imitators floating follow ace's condemns corroboration operatic,"[""http://""techcrunch.com""]"
362,0,"[""music"",""programming""]","[""vinyl""]",true,Rupert Longforth,"Mission, The (Cheung fo)",Zombie's crates intermittently twenty obscener corrupted anemia's pickpockets Luminary's mellowest napalms loth prenatal Jot tunnels antibiotic convulsing fortified resigns equipment's pus blur's sovereign's lures,"[""http://bloomberg.com""]"
363,0,"[""music""]","[""ugly""]",true,Cacilia Calan,Bookies,Allotting penicillin broil's infantry sniping upshots unanimity's evidencing bequeathing gush's Legion pathways beginner stabler voted skying consecutive embitters possibles consecrate mutts unsettling duets dextrous overview figments weaseling barraged tankers expressing Discover psychoanalyst's pearling folk personal's snorkeling long inadequacies overalls nationalize,"[""http://yahoo.com""]"
364,429,"[""music"",""programming""]","[""needles""]",false,Darline Quartermaine,Safrana or Freedom of Speech (Safrana ou le droit à la parole),Placates sowed course's Timbering creepier procures silverware's soiling extend smear's cheetah lop Hop recorded mutter solids peoples nebulae softness's hurricanes heckle prevailing koalas efficiency's initiative sluiced problems epsilon martin,"[""http://msn.com"",""http://yahoo.com""]"
365,46,"[""programming""]","[""ugly""]",false,Franklin McShirrie,"Girl with the Dragon Tattoo, The",Plateaux submerges charmed concisely liveable undecideds squirms plating Supporting mythology's applies Federation sticking pouching intervened cabinet's expressway's honeysuckles chattier interacted relation's mummified quadrilateral's tariffs,
366,0,"[""music"",""programming""]","[""ugly""]",false,Ignacio Larcher,Mister Buddwing,Lacerate replicas peonies flammable attitude's sassiest bawdiest dissections sandstone's reflexive's tributaries discontinuity geographically grossest Blood crumbing peeks suspected evacuating dreamy comb's ascetic's encircle fortnightly consonant's outlawing tummy tussled presidency remunerate postcode,"[""http://yahoo.com""]"
367,65,"[""fishing"",""animals""]","[""ugly""]",false,Kalinda Kleinberer,Général Idi Amin Dada: A Self Portrait (Général Idi Amin Dada: Autoportrait),Locusts minutest quivering sanding expedition terseness's lodged exhibit momentum's penetrations hypotenuse's wiper's sluices foresees rounding customs judicial routing declare cobs Nominee earl provisoes governess's persuaded zeroed impair snuffs unsanitary Inconvenience's werewolves necklace blackmailers bulbs bridesmaid junked tentacle regime shuck's ballot's okra's mildly wise's,"[""http://""techcrunch.com""]"
368,568,"[""music""]","[""ugly""]",true,Margie MacPike,"Secret Lives of Dentists, The",Virtual earth lies supporters anchovy's thursday's murder extrapolating lumpier ophthalmology's Deceasing lesbian's muddied parliamentary Handfuls steamrollered infecting demagogue's rupturing weed's patronizing snatch raincoat minutest accumulate livelier foul,"[""http://bloomberg.com""]"
369,25,"[""music"",""programming""]","[""computer"",""keyboard""]",true,Berny Frickey,Mood Indigo (L'écume des jours),Basketball's thigh's outcast's horde mooned reparation's greatest Kidneys stupid's sequin entangling wantoned fleets valentines solo's instantaneous triumphed laundering indulged,"[""http://bloomberg.com""]"
370,4,"[""music"",""programming""]",,true,Clarice Gynni,Attack of the 50 Ft. Woman,Soloist periling aeon promotion sprinklers naturalize fed's exuberant flied lorry hacking infidelity's consumption redeemed rancher's particular's Worth vet unassigned deflate salesperson padlock's overweight's ligature jobs yokels undefined rivet's dissenter's mortgage tolerates Gingham propeller admit definition's heading variants quintuplets pluck's satchel's mornings aeon rejuvenating mangroves,"[""http://google.com""]"
371,40,"[""computers""]","[""headphones""]",true,Rena Radoux,Scar,Fizzled humor's mauling anesthetic's huts aviation's heckle's dotted Preoccupying stratagem propagation's throwback's amendment's librarian's Communication's brasses biologically fractional ribbon misinterpret device judgement sparks initiator's crops science situation's dominion shady,"[""http://msn.com"",""http://yahoo.com""]"
372,75,"[""music"",""programming""]","[""vinyl""]",true,Price Chasmar,Bel Ami,Mama blacklisted transport outgrowth's petticoat shepherds uncle's economist riddling federations baptize wildest protestor Disfavor phonics's zoom represented stammering carbohydrate oxidizing challenges rhapsody's united queen's denouncing figure's pork's Pushed praising scorpions,"[""http://""techcrunch.com""]"
373,789,"[""music""]","[""vinyl""]",false,Stephie Roggero,My Own Man,Stay's ingratiating hound's rod's frizziest fledglings seniority's revel's navigation's formalizing disputes Fireproofing feasted tissue's gardener maltreats impossible reveries polar flung mucking page asylum wherein deduct,
374,68,,"[""ugly""]",true,Sharon Flohard,April in Paris,Lacked preserve's deathbed's blissful gallop's backspace incarceration's Shod modulations oration's during,"[""http://""techcrunch.com""]"
375,1,"[""music"",""programming""]",,true,Margery Phython,"Deadly Tower, The",Yocks improprieties cry's builds clambers rhinoceroses dividing humanize diesel's compacting twitter salivated skinflints Topples offings bland sounding stranger's turtle extinguishers loosens spends deters clasping hart use eminence libelled shed amplification's forceps's sexes,"[""http://msn.com"",""http://yahoo.com""]"
376,878,"[""music""]","[""ugly""]",true,Orville Cleaver,Journey to the Center of the Earth,Extra's inquiries depicts skulk liberalization sterner pacify automate Thrashed morning's meadows radiate blessings frizzier coaster respites centipedes acquiring buffs repletes opportunist rebel rim Stinting jackknives naiveté's eroded perished initialed sweater's supposes career pint's senior ballerina's repulses vocabulary's,"[""http://google.com""]"
377,30,"[""music"",""programming""]","[""ugly""]",false,Thayne Grishankov,Amazing Johnathan: Wrong on Every Level,Zodiac's reef annoyance's pulpit's nappy's headphone solicitous ripe trilogy's fuel constipation's angler deportations eigenvalue tentacle giddiness's metaphorically moratorium's overtone's Comma fuselages bunked approach jiggling exultant boards cascaded ingeniously iterate patron's intervening rethink phone figures brunt camp's overdosed sighed fraternizes,
378,6,"[""music"",""programming""]","[""ugly""]",true,Paxon Belfelt,Secret of the Wings,Lankier fouls reservation Sonatas granny's accountability squeak oil remodelling fashionably shied amazingly vandalize naughtier rhythm bards restoration sweepings latex's,
379,7,"[""music"",""programming""]","[""vinyl""]",true,Caesar Bushel,Bigger Than Life,Bridge's reiterations entertain injection pain's thatching nibbles gargling revisit folks halloween unhooking Sidelining john righting misses reprehensible pushy uncanniest buttresses,"[""http://yahoo.com""]"
380,2,,"[""ugly""]",true,Janeen McQuade,Disaster Movie,Scythe reactionary's anything's incalculable Destinations moors ail manifest's recesses rifest apart demoralizes flagstones connector against snuggle's dreads draws yeast recognize Cards bigamy overwhelmingly softly stillborn hi playmate brim's hurray parceled tailspin's establish fords violas,"[""http://""techcrunch.com""]"
381,534,"[""music"",""programming""]","[""vinyl""]",true,Will Morant,"Full Monty, The",Furniture's bobbin's simultaneous singular hollers opportunist's graphically phosphorescence bandanas compensates Bogged alienation's undresses brisk scanties minstrel's rehash numbs roof,"[""http://""techcrunch.com""]"
382,281,"[""music"",""programming""]",,false,Gill Glave,"Girlfriend Experience, The",Stratagem's broods conserved fence's flute avoidance fevers backlogging Priests spew's deranged groundless lampoon wrest resourcefulness's concentrating cherry's penicillin's aspiration's hams favors marine crunches yes's ethics confide Anemic absurdity's casino personable genre hydraulics sympathizing purchase mollify believed lingered pollinates,
383,60,,"[""ugly""]",false,Humfrid Briscoe,Ghoulies IV,Journalism gasket's beeswax overnights cavity repugnant us homely horizontally niceties shrieking allegorical parishioner pickabacks pulse sentiment's earths zaniest ghastlier Rack blinker plot's endowment trigonometry stressful koalas darlings Dashboards league ranges brotherhood tonic's desirability palled incompatibly temperament experimentation priceless,"[""http://""techcrunch.com""]"
384,371,"[""music"",""programming""]","[""ugly""]",false,Ingunna Dudenie,Al Capone,Introduce robed decorate regain replaces plumage's sloshing prepare constricted heritage's Watercolor's reinstatement's kiln's nature's scenery's yanked,"[""http://""techcrunch.com""]"
385,45,"[""music"",""programming""]","[""ugly""]",true,Kristo Murby,Zatoichi and the Chess Expert (Zatôichi Jigoku tabi) (Zatôichi 12),Embitters survived diverge bugle's Pi's auras gallows vibrant blocking Newscaster hammered implores grape's gauged,
386,44,"[""music"",""programming""]","[""ugly""]",true,Sybila Weyman,"3 Penny Opera, The (Threepenny Opera, The) (3 Groschen-Oper, Die)",Urging redressing decencies ranger's disburse dingy bluster's ophthalmologists reap photon's bureaucrat androids Oddest appetites quarterbacks referenda information him's avoidable deteriorates keynote adjoins reciprocates guffaw's impeccable,"[""http://bloomberg.com""]"
